flight id:101
flight code:MiG-29A
origin:RU
date:2011-06-01
from:maykop-khanskaya
to:beslan
motor(s):2
mass aircraft:10922.041768
mass fuel:10922.041768
lift coef:1.604765498192893
drag coef:0.011066253455886965

longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
2.1231753,6.6274702,1654.28,-7.9,2.8,33.1,-1.0,425.4510667140274,397716145.56451386,397716145.56451386,26.23466750161488,7.5948834340784925,24588.74117348662,96.19999999999999,37.651121835653406
2.1238421,6.6281317,1657.68,-7.8,2.8,33.0,-1.0,425.85465365666977,400293338.00584275,400293338.00584275,27.489812249384006,7.4970902039375575,25290.65505104082,94.7,37.68293723372865
2.1244809,6.6287662,1660.97,-7.8,2.8,33.0,-1.0,408.1613177251964,392466179.9771764,392466179.9771764,27.18280508587373,7.449287000648363,25937.468752123612,95.60000000000001,37.71493635883801
2.1251915,6.629473,1664.66,-7.7,2.8,32.9,-1.0,414.9625723353284,404359341.9415745,404359341.9415745,26.808130800129636,7.464726413452778,25639.54792035996,93.2,37.74750197563591
2.1258708,6.6301499,1668.22,-7.6,2.8,32.9,-1.0,435.34174995279267,406703171.2493734,406703171.2493734,25.381321661908025,7.536400391079751,25273.18352626216,89.7,37.78048863355367
2.1265159,6.6307936,1671.64,-7.6,2.9,32.9,-1.0,413.367396431699,401379302.08351016,401379302.08351016,23.216634687961008,7.4332767167563265,25168.75851077046,90.5,37.81133946469977
2.1271703,6.6314475,1675.13,-7.5,2.9,32.8,-1.0,419.98289602862513,416143128.6216407,416143128.6216407,22.543795596775812,7.517064455132877,25537.46039582914,89.4,37.83995495026408
2.1278341,6.6321117,1678.71,-7.4,2.9,32.8,-1.0,426.3919245305843,418139787.83135,418139787.83135,21.767179970949577,7.5662434256199305,25869.208907929682,88.20000000000002,37.866434609056725
2.1284667,6.6327456,1682.15,-7.4,2.9,32.7,-1.0,406.48827226266985,409715110.38541275,409715110.38541275,20.542673828608653,7.578178162387046,25323.522182766657,89.70000000000002,37.8930290972457
2.129143,6.6334242,1685.86,-7.3,2.9,32.7,-1.0,415.2588019144923,428770356.5671447,428770356.5671447,18.836438263598218,7.562594550020874,25123.90770824425,88.2,37.91978434658954
2.1298223,6.6341069,1689.62,-7.3,2.9,32.7,-1.0,437.8168488154293,430979866.3054641,430979866.3054641,17.80572951681848,7.451398926877015,24607.679466358622,85.80000000000001,37.94683815236382
2.1304986,6.6347874,1693.4,-7.2,3.0,32.6,-1.0,416.0719923968881,416738302.4494001,416738302.4494001,17.71218574771869,7.421322423092074,24041.299723027136,85.90000000000002,37.974182859275444
2.1311717,6.6354658,1697.19,-7.1,3.0,32.6,-1.0,414.49033692855323,426858548.3534935,426858548.3534935,17.481853663852014,7.182050561214781,23927.201716739935,86.50000000000003,38.001910330841504
2.1318417,6.6361419,1701.0,-7.1,3.0,32.5,-1.0,432.90281907247874,426907031.3148092,426907031.3148092,17.76499610725907,7.40391340892582,23968.10353775564,87.50000000000003,38.02972966592461
2.1325086,6.6368159,1704.82,-7.0,3.0,32.5,-1.0,431.3233233962409,406389228.13270366,406389228.13270366,17.859846458018723,7.49178358441549,23638.25743382419,87.40000000000002,38.057748038628034
2.1331723,6.6374876,1708.66,-7.0,3.0,32.5,-1.0,409.82428854689385,414498738.65230644,414498738.65230644,20.354541010888255,7.414123672552235,23949.38760306583,87.10000000000002,38.08608793364116
2.1338298,6.6381538,1712.5,-7.0,3.0,32.4,-1.0,425.91315952010314,427731849.897938,427731849.897938,21.585024004666764,7.629135305554208,23403.960549118754,88.50000000000001,38.11469576391237
2.1344842,6.6388178,1716.35,-6.9,3.1,32.4,-1.0,424.22881166156907,419821717.74427766,419821717.74427766,21.50991099644065,7.820752491245164,23789.436508695304,87.8,38.14351028709697
2.1357961,6.6401515,1724.17,-6.8,3.1,32.3,-1.0,425.7940845990374,430313741.52640754,430313741.52640754,23.63602997358323,7.786780740013949,23702.657746513407,88.8,38.17567782865428
2.1364504,6.640818,1728.12,-6.8,3.1,32.3,-1.0,425.3351160309291,441641741.2438805,441641741.2438805,23.42744852327818,7.7233032914483015,23979.430543043196,91.0,38.208029097245706
2.1371016,6.6414822,1732.09,-6.7,3.1,32.2,-1.0,423.6930552245266,432017892.54659814,432017892.54659814,23.970779868259143,7.77218230128934,24312.377581278546,92.9,38.24054112699199
2.1377528,6.6421472,1736.08,-6.7,3.2,32.2,-1.0,423.9414945697893,433116331.1532773,433116331.1532773,22.339020003782736,7.568562440624813,24677.041318055908,94.5,38.27321391789312
2.1383977,6.6428067,1740.07,-6.6,3.2,32.2,-1.0,420.28929164033445,441043967.64185584,441043967.64185584,21.542818654390267,7.859679634626317,24685.723446256277,92.0,38.306039814656025
2.1390769,6.6435021,1744.31,-6.6,3.2,32.1,-1.0,443.23071789191346,440639888.3681942,440639888.3681942,21.16205141498958,7.628084291241432,25069.674831334836,92.3,38.339194889021734
2.1397125,6.6441536,1748.31,-6.5,3.2,32.1,-1.0,414.75693946827056,431891211.4176882,431891211.4176882,20.923570620926736,7.563726829153346,25435.11542320645,93.3,38.37248775866303
2.1404103,6.6448699,1752.74,-6.5,3.2,32.1,-1.0,435.28297893225,444585919.54306126,444585919.54306126,18.32042996514413,7.736696823434801,24970.960222313908,91.5,38.40623229059654
2.1410676,6.6455454,1756.94,-6.4,3.3,32.0,-1.0,429.9429132597402,438610641.344514,438610641.344514,18.821752701555145,7.685486385716384,24655.322108754306,92.0,38.440252413081225
2.1423852,6.6469022,1765.48,-6.3,3.3,32.0,-1.0,421.2400241957785,436317910.8716622,436317910.8716622,20.639432227875055,7.735823382276372,24471.8188688427,90.9,38.47786286802435
2.1430518,6.6475898,1769.85,-6.3,3.3,31.9,-1.0,437.1718119819059,444456927.4891154,444456927.4891154,20.30466470589976,7.691121367965363,24447.376280659766,89.8,38.51283224685201
2.1437152,6.6482749,1774.24,-6.2,3.3,31.9,-1.0,435.4516058577489,442156797.129031,442156797.129031,22.25710345464374,7.607426881010288,23697.553462533182,89.9,38.54813845857554
2.1444097,6.6489932,1778.87,-6.2,3.4,31.9,-1.0,416.2864860634858,438910119.4935295,438910119.4935295,21.87934332943287,7.874799487810385,24128.452670476876,88.80000000000001,38.58394991964291
2.1450669,6.6496735,1783.29,-6.1,3.4,31.8,-1.0,431.96392911330776,449170677.12182724,449170677.12182724,21.92295786595601,7.958502268681489,23796.158525240116,88.9,38.62009055831307
2.1463748,6.6510301,1792.19,-6.1,3.4,31.8,-1.0,430.3618512008429,447380977.6186586,447380977.6186586,21.568879977802467,7.582153609780628,23493.366068863183,91.10000000000001,38.65998994588963
2.1470287,6.6517095,1796.69,-6.0,3.4,31.7,-1.0,430.86755877164217,442052826.71151453,442052826.71151453,23.615466008360393,7.646024954053029,23012.60442842818,92.5,38.70008837108647
2.1477136,6.6524221,1801.45,-6.0,3.5,31.7,-1.0,431.21926065561735,455608986.4355121,455608986.4355121,23.69363233177396,7.545151964534508,22927.483577872084,95.2,38.740768598558034
2.1483675,6.653103,1806.02,-5.9,3.5,31.7,-1.0,431.54499459059565,449647071.47815984,449647071.47815984,25.720002697340657,7.275681220264821,23571.04660216229,95.50000000000001,38.78155600013285
2.1497341,6.6545289,1815.7,-5.8,3.5,31.6,-1.0,430.9621637966657,447958402.72532195,447958402.72532195,23.86874162495679,7.061499451783391,24537.436620679233,93.0,38.826538502320076
2.1504189,6.6552447,1820.61,-5.8,3.5,31.6,-1.0,453.4630924883095,455550701.5080802,455550701.5080802,22.785786717191307,6.939520317068716,24170.174438348797,96.4,38.86874213311622
2.1510694,6.6559254,1825.31,-5.8,3.6,31.6,-1.0,430.7121662875957,445499395.555171,445499395.555171,23.116909721539166,6.749236905089457,24762.017317850583,97.8,38.91119838858429
2.151723,6.6566101,1830.07,-5.7,3.6,31.5,-1.0,433.0971668333889,450451188.66502506,450451188.66502506,23.840906030799186,7.060364770207608,25285.54732568525,96.2,38.95393788989663
2.1523609,6.6572791,1834.76,-5.7,3.6,31.5,-1.0,422.932928742567,461816726.63507456,461816726.63507456,23.362517085389136,7.048283338465294,25132.917581034428,96.9,38.99672332296749
2.15303,6.6579815,1839.7,-5.6,3.6,31.5,-1.0,444.1847316435984,468757716.5767231,468757716.5767231,23.411546039924698,7.1449857336092215,25632.31153914638,93.89999999999999,39.03990683127895
2.1536834,6.6586683,1844.58,-5.6,3.6,31.4,-1.0,433.9982777579561,475229208.43378425,475229208.43378425,24.50829583868685,7.534200317354584,26167.138908945322,91.6,39.08001291176889
2.1543337,6.6593525,1849.46,-5.6,3.7,31.4,-1.0,432.219966435348,484385673.6409558,484385673.6409558,24.163220108221527,7.755017980846681,26844.456674980465,90.8,39.120409893396186
2.1549808,6.6600341,1854.36,-5.5,3.7,31.4,-1.0,430.3865848765221,482833685.2923085,482833685.2923085,24.041276568164815,7.662616470699568,26602.95305768843,89.30000000000001,39.160914049126724
2.156281,6.661406,1864.31,-5.5,3.7,31.3,-1.0,432.92151179946467,478747075.5787273,478747075.5787273,22.33783683572843,7.659070686400924,26370.92853365189,87.7,39.2055367525388
2.1569342,6.6620962,1869.37,-5.4,3.8,31.3,-1.0,435.49359759277564,480238355.82326865,480238355.82326865,21.7676139057875,7.697366157462439,26008.015126169634,89.9,39.246622710544045
2.1582558,6.663495,1879.73,-5.9,3.8,31.2,-1.0,441.1303574881212,475353375.5793275,475353375.5793275,22.3197144222668,7.4921742036749315,26177.415377827096,87.4,39.29188080328245
2.1588839,6.6641609,1884.7,-7.7,3.8,31.2,-1.0,419.4668640859642,475763079.84754634,475763079.84754634,20.059077096607247,7.43873426927816,26340.79444173014,85.2,39.33734558893424
2.1595428,6.6648604,1889.96,-9.9,3.8,31.2,-1.0,440.8452164943859,483137063.08537745,483137063.08537745,17.38834941372903,7.413678947510676,26294.614312673228,87.0,39.383193139240454
2.1602011,6.6655608,1895.26,-12.6,3.9,31.1,-1.0,441.0324985739489,483537302.18320614,483537302.18320614,19.164072221788732,7.164201192612388,26212.20067810086,86.1,39.42950766242506
2.1608619,6.6662654,1900.62,-15.3,3.9,31.0,-1.0,443.43469257677367,476436405.83740574,476436405.83740574,20.55510697123223,7.112585398279274,26000.46170624276,86.79999999999998,39.47614370791937
2.1615155,6.6669645,1905.96,-18.3,3.9,30.9,-1.0,439.5299586560998,476977531.9800284,476977531.9800284,20.966629380063402,6.789915665508651,25998.880695588996,89.59999999999998,39.523131896895755
2.16214,6.6676348,1911.1,-21.2,3.9,30.8,-1.0,420.6325534281106,472267877.43002313,472267877.43002313,19.510672439197005,6.733029323920788,25959.818836313643,89.09999999999998,39.570319123492425
2.1627878,6.6683329,1916.48,-24.3,4.0,30.7,-1.0,437.7686457020495,477985012.10584086,477985012.10584086,20.159675835713813,6.972628617560511,26111.155510352844,88.49999999999999,39.61787380415735
2.1634368,6.6690356,1921.91,-27.1,4.0,30.6,-1.0,440.164066837696,483723270.544325,483723270.544325,19.87210832629715,7.139170801556653,26036.067160391543,88.89999999999999,39.66196829234632
2.1640837,6.6697399,1927.37,-30.3,4.0,30.4,-1.0,440.3230424611328,486717349.03295773,486717349.03295773,21.13910778943392,7.125190617708822,26204.275297994023,86.89999999999999,39.70636899225883
2.1647311,6.6704492,1932.88,-33.1,4.0,30.3,-1.0,442.6523460834133,486958321.5282614,486958321.5282614,21.903969219809213,7.238115585206332,26660.21210230845,87.1,39.74705687502348
2.1653574,6.6711401,1938.25,-36.2,4.1,30.1,-1.0,430.0203441631935,485516707.0861227,485516707.0861227,21.786969443873815,7.462702332333405,26529.960816094204,88.10000000000001,39.78805096951167
2.1660169,6.6718731,1943.96,-39.1,4.1,29.8,-1.0,455.7492580928739,480533697.6486194,480533697.6486194,22.86289339356887,7.181881845430251,26103.38559297864,86.3,39.82938955218884
2.1666395,6.6725713,1949.4,-42.2,4.1,29.6,-1.0,432.4761441796733,474648488.0918422,474648488.0918422,22.006480756231387,7.262309236233952,25932.018554679857,85.8,39.87083530896925
2.1672582,6.6732715,1954.86,-44.9,4.2,29.3,-1.0,432.63335313295755,481756114.31390935,481756114.31390935,20.67638242784437,7.214581757583266,25506.316807062685,85.7,39.91235761868053
2.1679287,6.6740387,1960.83,-47.7,4.2,29.0,-1.0,451.23396711629374,490890697.42946506,490890697.42946506,19.364484450490068,7.491748252027371,25093.541834958472,84.8,39.954362211856385
2.1685348,6.6747404,1966.28,-49.9,4.2,28.7,-1.0,430.7536916221656,494146537.30707264,494146537.30707264,19.33500282595252,7.230379930942366,24247.93599075431,83.9,39.996604119117976
2.169159,6.6754721,1971.96,-51.4,4.3,28.4,-1.0,447.7929525002972,504980928.85203296,504980928.85203296,19.887356023447047,7.366802972746205,24561.160721439694,83.9,40.039075685172214
2.1697626,6.6761895,1977.53,-52.7,4.4,28.0,-1.0,437.2057996438127,506390762.6236115,506390762.6236115,22.219499474652128,7.25824191861641,24958.542909202482,84.39999999999999,40.081654425329695
2.1703514,6.676899,1983.02,-53.7,4.4,27.6,-1.0,430.70608229645836,503027788.7774686,503027788.7774686,23.152016214237335,7.242614131177915,24434.79364379026,85.60000000000001,40.124256131366444
2.1709419,6.6776212,1988.62,-54.7,4.4,27.2,-1.0,436.7934926466987,511416902.07082856,511416902.07082856,22.32035000276411,7.388447982250199,23852.566570140356,87.60000000000001,40.16692673504099
2.1715723,6.6784046,1994.69,-55.6,4.4,26.8,-1.0,450.63921932176993,519843209.4007075,519843209.4007075,24.51430889661962,7.217537807627535,23677.04134654515,89.6,40.21013320923171
2.1721307,6.6791102,2000.15,-56.4,4.5,26.4,-1.0,422.9476570781744,508175716.2829036,508175716.2829036,26.2125930946259,7.45808068564552,23982.001712441284,90.10000000000001,40.25314830109523
2.1727299,6.6798803,2006.12,-57.0,4.5,25.9,-1.0,439.138299379433,525446579.2104289,525446579.2104289,25.623583325291555,7.381632774996024,24470.81080840312,88.80000000000001,40.296569123492425
2.1733406,6.6806803,2012.32,-57.5,4.5,25.4,-1.0,466.19789904835994,524033784.31691676,524033784.31691676,27.53240167935291,7.390482207800475,25087.16485129052,91.4,40.340556437578165
2.17392,6.6814541,2018.32,-57.9,4.6,24.9,-1.0,469.2457630208393,525942711.22229856,525942711.22229856,27.227979202525706,7.18730908674466,25450.58692781331,91.4,40.384566717543166
2.1744738,6.6822083,2024.17,-58.3,4.6,24.5,-1.0,476.7543863499099,554524402.6659607,554524402.6659607,27.254818510297405,7.118821079379932,26156.541780957756,92.4,40.4288832092317
2.1749901,6.6829251,2029.74,-58.6,4.6,24.0,-1.0,452.64156181046275,571574753.1946384,571574753.1946384,28.37287250875375,6.8130988462279705,26104.095381363884,92.30000000000001,40.47311549269627
2.175549,6.6837169,2035.91,-58.9,4.7,23.5,-1.0,474.1908265176204,610942808.6346959,610942808.6346959,27.535084082380646,6.690813577339759,26024.37346579262,91.7,40.51780709374614
2.1760484,6.6844393,2041.54,-59.1,4.7,23.0,-1.0,452.5772807812733,647179846.1355128,647179846.1355128,26.050357291327945,6.674015537822449,26255.087695422564,90.39999999999999,40.56260586889925
2.1765477,6.6851767,2047.29,-59.2,4.7,22.5,-1.0,459.77003108683533,682298623.0348905,682298623.0348905,26.42252490518628,6.544423438785159,26064.06123774257,87.30000000000001,40.607519473448676
2.1770556,6.6859432,2053.29,-59.4,4.8,22.0,-1.0,475.1209614630031,702227059.9692969,702227059.9692969,24.821868685364464,6.555063901129393,25847.996554862453,83.80000000000001,40.65237949094649
2.1775275,6.6866714,2058.99,-59.5,4.8,21.5,-1.0,451.0693072834205,709708518.140937,709708518.140937,23.258600525594215,6.5278572101919,26086.498944104544,82.7,40.69742323547842
2.1779917,6.6874037,2064.74,-59.6,4.8,21.0,-1.0,451.9271073468286,713002215.8177565,713002215.8177565,23.107802030403022,6.770116553688962,25542.87097233208,84.5,40.74229856356241
2.1784827,6.6881967,2070.98,-59.7,4.9,20.5,-1.0,464.5007739348163,716372274.0122942,716372274.0122942,21.146656811428112,6.619965892389148,25512.336047476943,84.2,40.78720451281876
2.1789236,6.6889263,2076.74,-59.8,4.9,19.9,-1.0,447.1365893690243,704712749.0817513,704712749.0817513,22.056899355593952,6.5561499304200845,24777.329631804503,84.0,40.83192673504098
2.1793875,6.6897129,2082.96,-59.9,4.9,19.4,-1.0,457.85143969204194,712692318.3452386,712692318.3452386,23.933191621168753,6.926391384428793,24963.189777099033,85.70000000000002,40.87693220310747
2.1798355,6.6904927,2089.14,-59.9,5.0,18.8,-1.0,452.445868322813,720340341.5597311,720340341.5597311,21.24913326858377,7.209056508130635,24478.209141202755,85.50000000000001,40.92240464405236
2.1802738,6.6912761,2095.38,-60.0,5.0,18.3,-1.0,452.9408803832277,707110251.7046533,707110251.7046533,20.409900607607582,7.385095508605751,24250.189158957026,85.69999999999999,40.96793067204885
2.1806736,6.6920099,2101.23,-60.0,5.0,17.8,-1.0,443.4416408987614,714314223.3153331,714314223.3153331,21.640644946358954,7.308343583146657,24715.071709331773,87.20000000000002,41.01362511649329
2.1810796,6.6927755,2107.36,-60.0,5.1,17.2,-1.0,460.20228376124203,717722957.0215423,717722957.0215423,21.748169129603085,7.5323456128045,25570.750013057623,87.9,41.05961046207509
2.1814761,6.6935446,2113.54,-60.1,5.1,16.6,-1.0,440.85324401163314,700732015.9468632,700732015.9468632,20.79523261758454,7.5225363112139,25532.320123868285,89.7,41.105733602932496
2.1818472,6.6942851,2119.51,-60.1,5.1,16.1,-1.0,443.179367964274,711876573.4803351,711876573.4803351,20.073416944352903,7.4322586577733745,25058.57356182384,91.0,41.15206343670327
2.1822143,6.6950395,2125.61,-60.1,5.2,15.5,-1.0,449.6420195219342,715090147.8361341,715090147.8361341,22.145817820667897,7.492679719761924,24808.87810541062,92.7,41.198661205732144
2.1825704,6.6957935,2131.73,-60.1,5.2,15.0,-1.0,448.22711660960437,703137898.2766625,703137898.2766625,22.410322449653062,7.53108006165333,24504.146987511263,90.4,41.24516711124395
2.1829089,6.696533,2137.75,-60.2,5.2,14.5,-1.0,438.7649816419363,707315902.3195306,707315902.3195306,24.00536564363866,7.4979889602532666,25344.809428118868,90.4,41.291872054376064
2.1832323,6.6972614,2143.7,-60.2,5.3,13.9,-1.0,431.4441457407153,708959774.2158493,708959774.2158493,21.788747928631214,7.180885858485232,25011.49620079119,90.70000000000002,41.33837030459479
2.1835557,6.6980139,2149.87,-60.2,5.3,13.3,-1.0,443.76650952612476,707925657.4391264,707925657.4391264,23.435339144917716,6.948182155681355,25662.35449248778,89.90000000000002,41.384860899520426
2.1838709,6.6987729,2156.12,-60.2,5.3,12.8,-1.0,427.0662613150064,704773228.4884785,704773228.4884785,24.319115737522488,6.759553728027678,26046.816735884633,89.10000000000001,41.431359149739144
2.184186,6.6995594,2162.62,-60.2,5.4,12.2,-1.0,440.45881562035,716182974.5510697,716182974.5510697,22.815026874024213,6.828831007250482,25639.599697450332,90.10000000000001,41.47835499400861
2.1844677,6.7002887,2168.67,-60.2,5.4,11.7,-1.0,427.5961887333481,701994504.3690714,701994504.3690714,22.380205643033143,6.507688606212476,25359.46450174853,90.8,41.52528959593337
2.1847479,6.7010418,2174.94,-59.9,5.4,11.1,-1.0,439.7019866867407,697277533.9041518,697277533.9041518,22.77121658816653,6.548057185185826,25618.57672489385,89.8,41.57229309549593
